request_id,time,date,hour,minute,url,domain,path,query,status_code,status_type,method,mime_type,wait_ms
7904,2025-11-25T19:09:39.647027Z,2025-11-25,19,9,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,124.99189376831056
7905,2025-11-25T19:09:41.775000Z,2025-11-25,19,9,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,124.72701072692873
7906,2025-11-25T19:09:43.903670Z,2025-11-25,19,9,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,117.89178848266602
7907,2025-11-25T19:09:46.030525Z,2025-11-25,19,9,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,116.102933883667
7908,2025-11-25T19:09:48.152248Z,2025-11-25,19,9,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,112.43581771850586
7909,2025-11-25T19:09:50.274699Z,2025-11-25,19,9,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,114.84217643737792
7910,2025-11-25T19:09:52.398282Z,2025-11-25,19,9,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,116.17612838745116
7911,2025-11-25T19:09:54.521039Z,2025-11-25,19,9,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,117.264986038208
7912,2025-11-25T19:09:56.643868Z,2025-11-25,19,9,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,120.85676193237305
7913,2025-11-25T19:09:58.775407Z,2025-11-25,19,9,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,119.98391151428224
7914,2025-11-25T19:10:00.895629Z,2025-11-25,19,10,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,112.97488212585448
7915,2025-11-25T19:10:03.021241Z,2025-11-25,19,10,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,117.04111099243164
7916,2025-11-25T19:10:05.145020Z,2025-11-25,19,10,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,121.28782272338869
7917,2025-11-25T19:10:07.271871Z,2025-11-25,19,10,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,115.92698097229004
7918,2025-11-25T19:10:09.399446Z,2025-11-25,19,10,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,116.88017845153809
7919,2025-11-25T19:10:11.525994Z,2025-11-25,19,10,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,115.77224731445312
7920,2025-11-25T19:10:13.682836Z,2025-11-25,19,10,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,147.29905128479004
7921,2025-11-25T19:10:15.805968Z,2025-11-25,19,10,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,115.48399925231934
7922,2025-11-25T19:10:17.928167Z,2025-11-25,19,10,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,119.97413635253906
7923,2025-11-25T19:10:20.058038Z,2025-11-25,19,10,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,119.0776824951172
7924,2025-11-25T19:10:22.201381Z,2025-11-25,19,10,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,138.4439468383789
7925,2025-11-25T19:10:24.323715Z,2025-11-25,19,10,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,121.10590934753418
7926,2025-11-25T19:10:26.450813Z,2025-11-25,19,10,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,117.07496643066406
7927,2025-11-25T19:10:28.569519Z,2025-11-25,19,10,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,116.3027286529541
7928,2025-11-25T19:10:30.694736Z,2025-11-25,19,10,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,121.96803092956544
7929,2025-11-25T19:10:32.818494Z,2025-11-25,19,10,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,120.50795555114746
7930,2025-11-25T19:10:34.948567Z,2025-11-25,19,10,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,119.31085586547852
7931,2025-11-25T19:10:37.074139Z,2025-11-25,19,10,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,117.45595932006836
7932,2025-11-25T19:10:39.195890Z,2025-11-25,19,10,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,118.37410926818848
7933,2025-11-25T19:10:41.323007Z,2025-11-25,19,10,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,120.51701545715332
7934,2025-11-25T19:10:43.449560Z,2025-11-25,19,10,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,116.79697036743164
7935,2025-11-25T19:10:45.583117Z,2025-11-25,19,10,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,122.802734375
7936,2025-11-25T19:10:47.709478Z,2025-11-25,19,10,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,117.87009239196776
7937,2025-11-25T19:10:49.829773Z,2025-11-25,19,10,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,114.83383178710938
7938,2025-11-25T19:10:51.945296Z,2025-11-25,19,10,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,112.31112480163574
7939,2025-11-25T19:10:54.072704Z,2025-11-25,19,10,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,118.71695518493652
7940,2025-11-25T19:10:56.201638Z,2025-11-25,19,10,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,118.17693710327148
7941,2025-11-25T19:10:58.323294Z,2025-11-25,19,10,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,117.84100532531738
7942,2025-11-25T19:11:00.458477Z,2025-11-25,19,11,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,127.4869441986084
7943,2025-11-25T19:11:02.585132Z,2025-11-25,19,11,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,115.94629287719728
7944,2025-11-25T19:11:04.711945Z,2025-11-25,19,11,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,123.0461597442627
7945,2025-11-25T19:11:06.836302Z,2025-11-25,19,11,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,116.2271499633789
7946,2025-11-25T19:11:08.956503Z,2025-11-25,19,11,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,114.1977310180664
7947,2025-11-25T19:11:11.081627Z,2025-11-25,19,11,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,114.38202857971191
7948,2025-11-25T19:11:13.192696Z,2025-11-25,19,11,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,108.43706130981444
7949,2025-11-25T19:11:15.314167Z,2025-11-25,19,11,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,113.46268653869627
7950,2025-11-25T19:11:17.457437Z,2025-11-25,19,11,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,135.70713996887207
7951,2025-11-25T19:11:19.586759Z,2025-11-25,19,11,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,120.8341121673584
7952,2025-11-25T19:11:21.715062Z,2025-11-25,19,11,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,118.3462142944336
7953,2025-11-25T19:11:23.841057Z,2025-11-25,19,11,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,115.26012420654295
7954,2025-11-25T19:11:25.967281Z,2025-11-25,19,11,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,120.6989288330078
7955,2025-11-25T19:11:28.085112Z,2025-11-25,19,11,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,112.69402503967284
7956,2025-11-25T19:11:30.208436Z,2025-11-25,19,11,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,117.47407913208008
7957,2025-11-25T19:11:32.367113Z,2025-11-25,19,11,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,152.56190299987793
7958,2025-11-25T19:11:34.494296Z,2025-11-25,19,11,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,122.36404418945312
7959,2025-11-25T19:11:36.619992Z,2025-11-25,19,11,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,124.43280220031738
7960,2025-11-25T19:11:38.746510Z,2025-11-25,19,11,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,116.38402938842772
7961,2025-11-25T19:11:40.869199Z,2025-11-25,19,11,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,114.7148609161377
7962,2025-11-25T19:11:43.001278Z,2025-11-25,19,11,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,123.1679916381836
7963,2025-11-25T19:11:45.125295Z,2025-11-25,19,11,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,120.7427978515625
7964,2025-11-25T19:11:47.245443Z,2025-11-25,19,11,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,117.95592308044434
7965,2025-11-25T19:11:49.368666Z,2025-11-25,19,11,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,113.29317092895508
7966,2025-11-25T19:11:51.485336Z,2025-11-25,19,11,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,114.40587043762208
7967,2025-11-25T19:11:53.605400Z,2025-11-25,19,11,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,115.1418685913086
7968,2025-11-25T19:11:55.722994Z,2025-11-25,19,11,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,112.78200149536131
7969,2025-11-25T19:11:58.145580Z,2025-11-25,19,11,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,411.64183616638184
7970,2025-11-25T19:12:00.320162Z,2025-11-25,19,12,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,163.53702545166016
7971,2025-11-25T19:12:02.482874Z,2025-11-25,19,12,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,155.86113929748535
7972,2025-11-25T19:12:04.602707Z,2025-11-25,19,12,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,117.00105667114258
7973,2025-11-25T19:12:06.724421Z,2025-11-25,19,12,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,120.42689323425292
7974,2025-11-25T19:12:08.855073Z,2025-11-25,19,12,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,122.95222282409668
7975,2025-11-25T19:12:10.971117Z,2025-11-25,19,12,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,114.45879936218262
7976,2025-11-25T19:12:13.098133Z,2025-11-25,19,12,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,122.13683128356934
7977,2025-11-25T19:12:15.225874Z,2025-11-25,19,12,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,117.35987663269044
7978,2025-11-25T19:12:17.343354Z,2025-11-25,19,12,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,115.98801612854004
7979,2025-11-25T19:12:19.473962Z,2025-11-25,19,12,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,120.06020545959473
7980,2025-11-25T19:12:21.601677Z,2025-11-25,19,12,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,117.4626350402832
7981,2025-11-25T19:12:23.724403Z,2025-11-25,19,12,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,112.95795440673828
7982,2025-11-25T19:12:25.854498Z,2025-11-25,19,12,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,123.67892265319824
7983,2025-11-25T19:12:27.982759Z,2025-11-25,19,12,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,118.41297149658205
7984,2025-11-25T19:12:30.107305Z,2025-11-25,19,12,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,114.4552230834961
7985,2025-11-25T19:12:32.235958Z,2025-11-25,19,12,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,117.90108680725098
7986,2025-11-25T19:12:34.360557Z,2025-11-25,19,12,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,116.42122268676758
7987,2025-11-25T19:12:36.491605Z,2025-11-25,19,12,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,120.36824226379396
7988,2025-11-25T19:12:38.608861Z,2025-11-25,19,12,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,114.0611171722412
7989,2025-11-25T19:12:40.729756Z,2025-11-25,19,12,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,113.65199089050292
7990,2025-11-25T19:12:42.866508Z,2025-11-25,19,12,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,125.7791519165039
7991,2025-11-25T19:12:44.997026Z,2025-11-25,19,12,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,120.03183364868164
7992,2025-11-25T19:12:47.122489Z,2025-11-25,19,12,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,114.69078063964844
7993,2025-11-25T19:12:49.245533Z,2025-11-25,19,12,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,115.23103713989258
7994,2025-11-25T19:12:51.400542Z,2025-11-25,19,12,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,148.0560302734375
7995,2025-11-25T19:12:53.520610Z,2025-11-25,19,12,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,117.94304847717284
7996,2025-11-25T19:12:55.641715Z,2025-11-25,19,12,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,114.14813995361328
7997,2025-11-25T19:12:57.758713Z,2025-11-25,19,12,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,110.5186939239502
7998,2025-11-25T19:12:59.877518Z,2025-11-25,19,12,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,116.37401580810548
7999,2025-11-25T19:13:01.995738Z,2025-11-25,19,13,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,115.9658432006836
8000,2025-11-25T19:13:04.119397Z,2025-11-25,19,13,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,116.63389205932616
8001,2025-11-25T19:13:06.249573Z,2025-11-25,19,13,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,119.29988861083984
8002,2025-11-25T19:13:08.408747Z,2025-11-25,19,13,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,148.25916290283203
8003,2025-11-25T19:13:10.532754Z,2025-11-25,19,13,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,114.454984664917
8004,2025-11-25T19:13:12.661854Z,2025-11-25,19,13,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,121.9351291656494
8005,2025-11-25T19:13:14.790796Z,2025-11-25,19,13,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,118.2241439819336
8006,2025-11-25T19:13:16.912485Z,2025-11-25,19,13,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,117.8739070892334
8007,2025-11-25T19:13:19.031314Z,2025-11-25,19,13,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,114.94898796081544
8008,2025-11-25T19:13:21.164060Z,2025-11-25,19,13,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,122.01189994812012
8009,2025-11-25T19:13:23.288615Z,2025-11-25,19,13,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,113.753080368042
8010,2025-11-25T19:13:25.415355Z,2025-11-25,19,13,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,116.43409729003906
8011,2025-11-25T19:13:27.538581Z,2025-11-25,19,13,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,112.82038688659668
8012,2025-11-25T19:13:29.660973Z,2025-11-25,19,13,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,111.66906356811523
8013,2025-11-25T19:13:31.785214Z,2025-11-25,19,13,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,115.62895774841309
8014,2025-11-25T19:13:33.911744Z,2025-11-25,19,13,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,115.65518379211426
8015,2025-11-25T19:13:36.034385Z,2025-11-25,19,13,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,114.2430305480957
8016,2025-11-25T19:13:38.150440Z,2025-11-25,19,13,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,113.74807357788086
8017,2025-11-25T19:13:40.264672Z,2025-11-25,19,13,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,112.35523223876952
8018,2025-11-25T19:13:42.437135Z,2025-11-25,19,13,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,161.38172149658203
8019,2025-11-25T19:13:44.572144Z,2025-11-25,19,13,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,124.30191040039062
8020,2025-11-25T19:13:46.690917Z,2025-11-25,19,13,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,112.75291442871094
8021,2025-11-25T19:13:48.809983Z,2025-11-25,19,13,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,117.73681640625
8022,2025-11-25T19:13:50.930334Z,2025-11-25,19,13,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,112.08510398864746
8023,2025-11-25T19:13:53.051095Z,2025-11-25,19,13,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,119.69995498657228
8024,2025-11-25T19:13:55.180210Z,2025-11-25,19,13,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,121.41895294189452
8025,2025-11-25T19:13:57.302843Z,2025-11-25,19,13,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,116.73617362976074
8026,2025-11-25T19:13:59.428947Z,2025-11-25,19,13,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,114.854097366333
8027,2025-11-25T19:14:01.559327Z,2025-11-25,19,14,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,119.72498893737792
8028,2025-11-25T19:14:03.674556Z,2025-11-25,19,14,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,113.3859157562256
8029,2025-11-25T19:14:05.801221Z,2025-11-25,19,14,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,115.58985710144044
8030,2025-11-25T19:14:07.930680Z,2025-11-25,19,14,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,119.581937789917
8031,2025-11-25T19:14:10.056230Z,2025-11-25,19,14,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,114.75419998168944
8032,2025-11-25T19:14:12.177037Z,2025-11-25,19,14,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,118.78180503845216
8033,2025-11-25T19:14:14.309126Z,2025-11-25,19,14,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,121.32811546325684
8034,2025-11-25T19:14:16.436584Z,2025-11-25,19,14,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,117.07520484924316
8035,2025-11-25T19:14:18.555557Z,2025-11-25,19,14,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,110.20994186401369
8036,2025-11-25T19:14:20.679291Z,2025-11-25,19,14,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,118.43109130859376
8037,2025-11-25T19:14:22.810858Z,2025-11-25,19,14,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,120.45121192932127
8038,2025-11-25T19:14:24.938818Z,2025-11-25,19,14,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,118.57914924621582
8039,2025-11-25T19:14:27.064928Z,2025-11-25,19,14,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,115.3562068939209
8040,2025-11-25T19:14:29.199969Z,2025-11-25,19,14,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,125.88882446289062
8041,2025-11-25T19:14:31.324756Z,2025-11-25,19,14,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,122.9391098022461
8042,2025-11-25T19:14:33.448281Z,2025-11-25,19,14,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,113.11101913452148
8043,2025-11-25T19:14:35.579042Z,2025-11-25,19,14,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,119.97795104980467
8044,2025-11-25T19:14:37.701979Z,2025-11-25,19,14,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,119.04096603393556
8045,2025-11-25T19:14:39.826308Z,2025-11-25,19,14,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,113.8918399810791
8046,2025-11-25T19:14:41.950789Z,2025-11-25,19,14,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,118.36719512939452
8047,2025-11-25T19:14:44.074553Z,2025-11-25,19,14,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,112.64991760253906
8048,2025-11-25T19:14:46.197493Z,2025-11-25,19,14,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,112.6079559326172
8049,2025-11-25T19:14:48.307973Z,2025-11-25,19,14,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,109.40885543823242
8050,2025-11-25T19:14:50.435789Z,2025-11-25,19,14,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,120.41306495666504
